,,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,TeslaLocation
"223 Bellevue Square Space 104 Bellevue, WA 98004",24,gfGUp9Fxaj47MX9mF5IfAw,black-bottle-bellevue,Black Bottle,https://s3-media3.fl.yelpcdn.com/bphoto/dFlhEZBlEslzCkPdM6lVRA/o.jpg,False,https://www.yelp.com/biz/black-bottle-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,663,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 47.618581, 'longitude': -122.201836}",['delivery'],$$,"{'address1': '919 Bellevue Way NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['919 Bellevue Way NE', 'Bellevue, WA 98004']}",+14252235143,(425) 223-5143,235.38170705454735,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",25,jhlLpTy1A8sbp8onBF9AAg,boiling-point-bellevue,Boiling Point,https://s3-media2.fl.yelpcdn.com/bphoto/3JaoVI-y2ZOWpaO2Hcz40Q/o.jpg,False,https://www.yelp.com/biz/boiling-point-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,652,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.5,"{'latitude': 47.6200507223398, 'longitude': -122.202668649304}",['delivery'],$$,"{'address1': '1075 Bellevue Way NE', 'address2': 'Ste B4', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['1075 Bellevue Way NE', 'Ste B4', 'Bellevue, WA 98004']}",+14254558375,(425) 455-8375,376.90777639076424,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",26,wUOOAjZcnE2sOd2_9SSyJw,the-dolar-shop-bellevue,The Dolar Shop,https://s3-media4.fl.yelpcdn.com/bphoto/0VqDDddflGqZPzxmVRE6kw/o.jpg,False,https://www.yelp.com/biz/the-dolar-shop-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,646,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,"{'latitude': 47.61572, 'longitude': -122.19318}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '11020 NE 6th St', 'address2': 'Ste 90', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['11020 NE 6th St', 'Ste 90', 'Bellevue, WA 98004']}",+14253908888,(425) 390-8888,754.3505441779175,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",27,aOWPJ5oMxAmFzPBV0AjZhw,chick-fil-a-bellevue-3,Chick-fil-A,https://s3-media2.fl.yelpcdn.com/bphoto/jo4MYt-_YcSEiZC86eFPcA/o.jpg,False,https://www.yelp.com/biz/chick-fil-a-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,640,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 47.6167791, 'longitude': -122.1862493}",[],$,"{'address1': '785 116th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['785 116th Ave NE', 'Bellevue, WA 98004']}",+14254541758,(425) 454-1758,1272.293743225242,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",28,QWtYWW8a7Ol44JYoD3UeZQ,pearl-bellevue-2,Pearl,https://s3-media2.fl.yelpcdn.com/bphoto/UiJpq7yK0evmA3tEYiFaCg/o.jpg,False,https://www.yelp.com/biz/pearl-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,610,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 47.616267, 'longitude': -122.201064}",['delivery'],$$,"{'address1': '700 Bellevue Way NE', 'address2': 'Ste 50', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['700 Bellevue Way NE', 'Ste 50', 'Bellevue, WA 98004']}",+14254550181,(425) 455-0181,168.25721133168105,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",29,8L2tddKDiERlPaX-CkuSUA,monsoon-bellevue-bellevue-3,Monsoon Bellevue,https://s3-media2.fl.yelpcdn.com/bphoto/dDjTN7_KSbZabc_IBReWgQ/o.jpg,False,https://www.yelp.com/biz/monsoon-bellevue-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,610,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 47.60992, 'longitude': -122.20323}","['delivery', 'pickup']",$$,"{'address1': '10245 Main St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10245 Main St', 'Bellevue, WA 98004']}",+14256351112,(425) 635-1112,756.1646293942501,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",30,jr8iTFk9-lbvftvjtueUVA,barons-sino-kitchen-and-bar-bellevue-3,Baron's Sino Kitchen & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/zxHg6_1y2T8MO0TzbIxd-A/o.jpg,False,https://www.yelp.com/biz/barons-sino-kitchen-and-bar-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,592,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.614979, 'longitude': -122.201034}","['delivery', 'pickup']",$$$,"{'address1': '500 Bellevue Way NE', 'address2': 'Fl 2, Ste 210', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['500 Bellevue Way NE', 'Fl 2, Ste 210', 'Bellevue, WA 98004']}",+14253630000,(425) 363-0000,250.53052246946427,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",31,cu_Vv_q7u_hkMonUZzr0Bg,p-f-changs-bellevue,P.F. Chang's,https://s3-media2.fl.yelpcdn.com/bphoto/udTQ61n8Jr17OkYRSlbmpQ/o.jpg,False,https://www.yelp.com/biz/p-f-changs-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,573,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",2.5,"{'latitude': 47.616796, 'longitude': -122.202051}","['delivery', 'pickup']",$$,"{'address1': '525 Bellevue Sq', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['525 Bellevue Sq', 'Bellevue, WA 98004']}",+14256373582,(425) 637-3582,88.74618115410806,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",32,wVc-stwR5NV_B5XUdBkKwQ,moksha-bellevue,Moksha,https://s3-media4.fl.yelpcdn.com/bphoto/tW0nHQ72R6KWvQ4QSK6ZRQ/o.jpg,False,https://www.yelp.com/biz/moksha-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,566,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.0,"{'latitude': 47.616628, 'longitude': -122.202077}","['delivery', 'pickup']",$$,"{'address1': '515 Bellevue Way NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['515 Bellevue Way NE', 'Bellevue, WA 98004']}",+14254275787,(425) 427-5787,86.0912076792814,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",33,TYYGcnXz5CjTOCZDgFquRw,the-crab-pot-bellevue-bellevue,The Crab Pot Bellevue,https://s3-media4.fl.yelpcdn.com/bphoto/8oLih55PoEPhFLFV650B4w/o.jpg,False,https://www.yelp.com/biz/the-crab-pot-bellevue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,545,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 47.6203079223633, 'longitude': -122.180404663086}",['delivery'],$$$,"{'address1': '2 Lake Bellevue Dr', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['2 Lake Bellevue Dr', 'Bellevue, WA 98005']}",+14254552244,(425) 455-2244,1747.3376811056473,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",34,YwIFNb3dlj6GOcrvjwlF2A,ruths-chris-steak-house-bellevue,Ruth's Chris Steak House,https://s3-media3.fl.yelpcdn.com/bphoto/DBUkKJJoUOwHS7YEA4qt9A/o.jpg,False,https://www.yelp.com/biz/ruths-chris-steak-house-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,530,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 47.617214, 'longitude': -122.203032}","['delivery', 'pickup']",$$$,"{'address1': '565 Bellevue Sq', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['565 Bellevue Sq', 'Bellevue, WA 98004']}",+14254511550,(425) 451-1550,202.7459109074492,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",35,CvLFyOEAtAOmDAMxOjM1Eg,chaces-pancake-corral-bellevue,Chace's Pancake Corral,https://s3-media2.fl.yelpcdn.com/bphoto/4LYSpBL8m3OEmlf85aqj8A/o.jpg,False,https://www.yelp.com/biz/chaces-pancake-corral-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,522,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pancakes', 'title': 'Pancakes'}]",3.5,"{'latitude': 47.59644, 'longitude': -122.19776}","['delivery', 'pickup']",$$,"{'address1': '1606 Bellevue Way SE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['1606 Bellevue Way SE', 'Bellevue, WA 98004']}",+14254548888,(425) 454-8888,2294.1817947645395,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",36,Sw39QeTPqK289bMOniYefQ,the-melting-pot-bellevue-2,The Melting Pot,https://s3-media3.fl.yelpcdn.com/bphoto/kFGVR0uQTFJ-230uMgiG-w/o.jpg,False,https://www.yelp.com/biz/the-melting-pot-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,514,"[{'alias': 'fondue', 'title': 'Fondue'}]",3.0,"{'latitude': 47.61271, 'longitude': -122.19582}",['delivery'],$$$,"{'address1': '302 108th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['302 108th Ave NE', 'Bellevue, WA 98004']}",+14256462744,(425) 646-2744,704.2642519008249,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",37,OAtWg5s31KDVqMwB4alwqg,mod-pizza-bellevue,MOD Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/4layX9ovUnpLwLrgh1jVmA/o.jpg,False,https://www.yelp.com/biz/mod-pizza-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,510,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 47.6132804490471, 'longitude': -122.20178604126}",['delivery'],$,"{'address1': '317 Bellevue Way NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['317 Bellevue Way NE', 'Bellevue, WA 98004']}",+14254550141,(425) 455-0141,393.241537071595,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",38,bcjWiEonA4lVLf7md6N6PA,i-love-sushi-on-lake-bellevue-bellevue,I Love Sushi on Lake Bellevue,https://s3-media3.fl.yelpcdn.com/bphoto/14BOSpbRburFYCol1w0loA/o.jpg,False,https://www.yelp.com/biz/i-love-sushi-on-lake-bellevue-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,502,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.619163, 'longitude': -122.1818}","['delivery', 'restaurant_reservation']",$$,"{'address1': '23 Lake Bellevue Dr', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['23 Lake Bellevue Dr', 'Bellevue, WA 98005']}",+14254559090,(425) 455-9090,1633.0189149967425,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",39,i8mygke4ckycOudTO_3UQQ,café-cesura-bellevue-4,Café Cesura,https://s3-media2.fl.yelpcdn.com/bphoto/I29WLKulkv__CXaFIDaM5w/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-cesura-bellevue-4?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,502,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",3.5,"{'latitude': 47.6196463475606, 'longitude': -122.196551075913}",['delivery'],$,"{'address1': '1015 108th Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['1015 108th Ave NE', 'Bellevue, WA 98004']}",+14259547277,(425) 954-7277,598.9429686746823,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",40,jub8bSTaxA2USst7zyyyXg,belle-pastry-bellevue-2,Belle Pastry,https://s3-media1.fl.yelpcdn.com/bphoto/ZlFAVn9BMjGMZlsrJ-Noaw/o.jpg,False,https://www.yelp.com/biz/belle-pastry-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,497,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 47.6100151, 'longitude': -122.2017434}",['delivery'],$$,"{'address1': '10373 Main St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10373 Main St', 'Bellevue, WA 98004']}",+14252890015,(425) 289-0015,754.2256451636209,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",41,6jKvt0yaj_3z40BjH-Iz_A,pho-ever-bellevue,Pho Ever,https://s3-media3.fl.yelpcdn.com/bphoto/b2Ut_nWk0RqVpr8-7tiN3Q/o.jpg,False,https://www.yelp.com/biz/pho-ever-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,468,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.616936, 'longitude': -122.179283}","['delivery', 'pickup']",$$,"{'address1': '12015 NE 8th St', 'address2': 'Ste 6', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['12015 NE 8th St', 'Ste 6', 'Bellevue, WA 98005']}",+14254550439,(425) 455-0439,1794.6263002681212,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",42,InGIjsn1Vq3UU98B2ngxow,lucky-strike-bellevue-bellevue-3,Lucky Strike - Bellevue,https://s3-media3.fl.yelpcdn.com/bphoto/NyvL1853Vbp98Dm30dLpag/o.jpg,False,https://www.yelp.com/biz/lucky-strike-bellevue-bellevue-3?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,465,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"{'latitude': 47.6167, 'longitude': -122.200604}",['delivery'],$$,"{'address1': '700 Bellevue Way NE', 'address2': 'Ste 250', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['700 Bellevue Way NE', 'Ste 250', 'Bellevue, WA 98004']}",+14254535137,(425) 453-5137,196.30263804008837,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",43,cga2odsCYlH1tRxc_alsfw,the-french-bakery-bellevue-2,The French Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/7TX00WSlaoQlu612zmrpBQ/o.jpg,False,https://www.yelp.com/biz/the-french-bakery-bellevue-2?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,460,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.618234, 'longitude': -122.1912304}","['delivery', 'pickup']",$,"{'address1': '909 112th Ave NE', 'address2': 'Ste 106', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['909 112th Ave NE', 'Ste 106', 'Bellevue, WA 98004']}",+14255909640,(425) 590-9640,915.2986357838759,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",44,VO0O2bXz2tJOAkjoBYiiAw,burgermaster-bellevue,Burgermaster,https://s3-media3.fl.yelpcdn.com/bphoto/Aw7OxQqEqwD7tQRPZXxA5w/o.jpg,False,https://www.yelp.com/biz/burgermaster-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,456,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 47.64215, 'longitude': -122.19884}",['delivery'],$$,"{'address1': '10606 Northup Way', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10606 Northup Way', 'Bellevue, WA 98004']}",+14258279566,(425) 827-9566,2856.4771782994026,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",45,1tU6k6-x0j3zTUErMvQg7w,moghul-palace-indian-cuisine-bellevue,Moghul Palace Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/h4Q1n_aouvddDK-qISNkiA/o.jpg,False,https://www.yelp.com/biz/moghul-palace-indian-cuisine-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,441,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",4.0,"{'latitude': 47.6162172, 'longitude': -122.1807079}","['delivery', 'pickup']",$$,"{'address1': '677 120th Ave NE', 'address2': 'Ste 7A', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['677 120th Ave NE', 'Ste 7A', 'Bellevue, WA 98005']}",+14254511909,(425) 451-1909,1688.4024373957589,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",46,5oEN43xSSh5iwT7clr5XMA,520-bar-and-grill-bellevue,520 Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/A_34SAg2PS1YzUloiL_vMw/o.jpg,False,https://www.yelp.com/biz/520-bar-and-grill-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,440,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 47.61027, 'longitude': -122.20439}",['delivery'],$$,"{'address1': '10146 Main St', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10146 Main St', 'Bellevue, WA 98004']}",+14254500520,(425) 450-0520,714.1934416331935,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",47,grempm7OaF3ZE_3gtYgdAQ,peony-kitchen-bellevue,Peony Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/HlEYPzh0VFG3QacvCtR-VA/o.jpg,False,https://www.yelp.com/biz/peony-kitchen-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,424,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.6099294, 'longitude': -122.202827}","['delivery', 'pickup']",$$,"{'address1': '10317 Main St', 'address2': 'Ste 100', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10317 Main St', 'Ste 100', 'Bellevue, WA 98004']}",+14255027652,(425) 502-7652,751.4121931093752,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",48,wvEGC525cGJZGmqVFJW57A,bis-on-main-bellevue,Bis on Main,https://s3-media1.fl.yelpcdn.com/bphoto/okt_1QNOJ7c5tHGWbWO-XA/o.jpg,False,https://www.yelp.com/biz/bis-on-main-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,418,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 47.6100032, 'longitude': -122.2038743}",['delivery'],$$$,"{'address1': '10213 Main St', 'address2': None, 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10213 Main St', 'Bellevue, WA 98004']}",+14254552033,(425) 455-2033,744.2241121806911,"223 Bellevue Square Space 104 Bellevue, WA 98004"
"223 Bellevue Square Space 104 Bellevue, WA 98004",49,JQsQ5t5koNNU9jHvytIwHg,bellden-cafe-bellevue,Bellden Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/4lyzoiDO68i8pboTvzXjdg/o.jpg,False,https://www.yelp.com/biz/bellden-cafe-bellevue?adjust_creative=hux0ZNwheysrJXQ_nURzIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hux0ZNwheysrJXQ_nURzIQ,392,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.5,"{'latitude': 47.6100151, 'longitude': -122.1994088}","['delivery', 'pickup']",$,"{'address1': '10527 Main St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10527 Main St', 'Bellevue, WA 98004']}",+14256981597,(425) 698-1597,790.9754614354064,"223 Bellevue Square Space 104 Bellevue, WA 98004"
